run,Run Title,Alternative,NPV,IRR,AVE_IRI
263,T3Run137 Project Analysis,Upgrade,58216632,142.2299957,4.239999771
264,T3Run137 Project Analysis,Regravelling,46728828,-9999.990234,7.369999886
265,T3Run138 Project Analysis,Upgrade,59344720,144.8800049,4.230000019
266,T3Run138 Project Analysis,Regravelling,46434184,-9999.990234,6.96999979
267,T3Run139 Project Analysis,Upgrade,65646948,157.8699951,4.480000019
268,T3Run139 Project Analysis,Regravelling,51882156,-9999.990234,7.260000229
269,T3Run140 Project Analysis,Upgrade,72725968,175.9499969,4.539999962
270,T3Run140 Project Analysis,Regravelling,44065328,-9999.990234,7.320000172
271,T3Run141 Project Analysis,Upgrade,305374400,740.789978,5.590000153
272,T3Run141 Project Analysis,Regravelling,255953392,-9999.990234,9.399999619
273,T3Run142 Project Analysis,Upgrade,296224128,719.1400146,5.449999809
274,T3Run142 Project Analysis,Regravelling,241635552,-9999.990234,9.159999847
275,T3Run144 Project Analysis,Upgrade,301923904,734.5499878,5.5
276,T3Run144 Project Analysis,Regravelling,265368064,-9999.990234,8.729999542
277,T3Run145 Project Analysis,Upgrade,307051904,746.75,5.489999771
278,T3Run145 Project Analysis,Regravelling,245610240,-9999.990234,8.710000038
279,T3Run146 Project Analysis,Upgrade,338208512,820.9799805,5.980000019
280,T3Run146 Project Analysis,Regravelling,267764368,-9999.990234,9.359999657
281,T3Run147 Project Analysis,Upgrade,368786080,893.9500122,6.090000153
282,T3Run147 Project Analysis,Regravelling,253784032,-9999.990234,9
283,T3Run148 Project Analysis,Upgrade,21379796,61.97999954,4.730000019
284,T3Run148 Project Analysis,Regravelling,26863446,-9999.990234,6.639999866
285,T3Run149 Project Analysis,Upgrade,20631684,60.40000153,4.650000095
286,T3Run149 Project Analysis,Regravelling,24932536,-9999.990234,6.590000153
287,T3Run150 Project Analysis,Upgrade,21853022,62.97000122,4.78000021
288,T3Run150 Project Analysis,Regravelling,27334842,-9999.990234,6.659999847
289,T3Run151 Project Analysis,Upgrade,21117216,61.5,4.679999828
290,T3Run151 Project Analysis,Regravelling,24383536,-9999.990234,6.610000134
291,T3Run152 Project Analysis,Upgrade,21620694,62.70000076,4.670000076
292,T3Run152 Project Analysis,Regravelling,21815736,-9999.990234,6.610000134
293,T3Run153 Project Analysis,Upgrade,24133630,67.84999847,4.949999809
294,T3Run153 Project Analysis,Regravelling,24571544,-9999.990234,6.739999771
295,T3Run154 Project Analysis,Upgrade,27268296,75.59999847,5.019999981
296,T3Run154 Project Analysis,Regravelling,20423292,537.6300049,6.769999981
297,T3Run155 Project Analysis,Upgrade,60414236,152.8699951,5.28000021
298,T3Run155 Project Analysis,Regravelling,70897424,-9999.990234,7.039999962
299,T3Run156 Project Analysis,Upgrade,58523228,148.7899933,5.159999847
300,T3Run156 Project Analysis,Regravelling,66494904,-9999.990234,6.96999979
301,T3Run157 Project Analysis,Upgrade,61610872,155.4900055,5.349999905
302,T3Run157 Project Analysis,Regravelling,72032632,-9999.990234,7.079999924
303,T3Run158 Project Analysis,Upgrade,59725308,151.6100006,5.210000038
304,T3Run158 Project Analysis,Regravelling,65381400,-9999.990234,7
305,T3Run159 Project Analysis,Upgrade,60850652,154.2799988,5.199999809
306,T3Run159 Project Analysis,Regravelling,59295132,-9999.990234,6.989999771
307,T3Run160 Project Analysis,Upgrade,67295680,168.2200012,5.590000153
308,T3Run160 Project Analysis,Regravelling,65817196,-9999.990234,7.210000038
309,T3Run161 Project Analysis,Upgrade,74170320,185.2400055,5.679999828
310,T3Run161 Project Analysis,Regravelling,55949156,-9999.990234,7.260000229
311,T3Run162 Project Analysis,Upgrade,305129088,745.6199951,6.539999962
312,T3Run162 Project Analysis,Regravelling,327009408,-9999.990234,9.050000191
313,T3Run163 Project Analysis,Upgrade,295970944,723.8499756,6.349999905
314,T3Run163 Project Analysis,Regravelling,308756256,-9999.990234,8.850000381
315,T3Run164 Project Analysis,Upgrade,310876384,759.2800293,6.639999866
316,T3Run164 Project Analysis,Regravelling,331268544,-9999.990234,9.159999847
317,T3Run165 Project Analysis,Upgrade,301516384,737.1699829,6.429999828
318,T3Run165 Project Analysis,Regravelling,336078688,-9999.990234,8.449999809
319,T3Run166 Project Analysis,Upgrade,306643808,749.3699951,6.409999847
320,T3Run166 Project Analysis,Regravelling,310944320,-9999.990234,8.43999958
321,T3Run167 Project Analysis,Upgrade,337781984,823.3699951,7.03000021
322,T3Run167 Project Analysis,Regravelling,338300736,-9999.990234,8.979999542
323,T3Run168 Project Analysis,Upgrade,368339008,896.0700073,7.170000076
324,T3Run168 Project Analysis,Regravelling,291456000,-9999.990234,9.109999657
325,T3Run169 Project Analysis,Upgrade,22067808,63.25,4.989999771
326,T3Run169 Project Analysis,Regravelling,29957934,-9999.990234,6.550000191
327,T3Run170 Project Analysis,Upgrade,21312916,61.72000122,4.900000095
328,T3Run170 Project Analysis,Regravelling,27942126,846.0100098,6.519999981
329,T3Run171 Project Analysis,Upgrade,22548498,64.23000336,5.039999962
330,T3Run171 Project Analysis,Regravelling,30449330,-9999.990234,6.559999943
331,T3Run172 Project Analysis,Upgrade,21796000,62.75999832,4.929999828
332,T3Run172 Project Analysis,Regravelling,27324078,790.6500244,6.53000021
333,T3Run173 Project Analysis,Upgrade,22282966,63.90000153,4.929999828
334,T3Run173 Project Analysis,Regravelling,24350238,595.7399902,6.53000021
335,T3Run174 Project Analysis,Regravelling,27232250,695.4199829,6.630000114
336,T3Run174 Project Analysis,Minimum Maintenance (U),0,-9999.990234,20.96999931
337,T3Run175 Project Analysis,Upgrade,27919102,76.62000275,5.269999981
338,T3Run175 Project Analysis,Regravelling,22669040,475.9599915,6.650000095
339,T3Run176 Project Analysis,Upgrade,61439848,154.4499969,5.46999979
340,T3Run176 Project Analysis,Regravelling,78428720,-9999.990234,6.860000134
