Run Title,Alternative,NPV,IRR,AVE_IRI
T5Run37 Project Analysis,Reconstruction,277727232.0,63.439998626708984,2.4800000190734863
T5Run37 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run38 Project Analysis,Reconstruction,275214368.0,62.880001068115234,2.4800000190734863
T5Run38 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run39 Project Analysis,Reconstruction,278382752.0,64.43000030517578,2.4800000190734863
T5Run39 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run40 Project Analysis,Reconstruction,261294288.0,62.529998779296875,2.4800000190734863
T5Run40 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run41 Project Analysis,Reconstruction,244328272.0,61.81999969482422,2.4800000190734863
T5Run41 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run42 Project Analysis,Reconstruction,206146176.0,57.810001373291016,2.4800000190734863
T5Run42 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,6.619999885559082
T5Run43 Project Analysis,Reconstruction,53718480.0,40.84000015258789,2.9200000762939453
T5Run43 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run44 Project Analysis,Reconstruction,54681488.0,41.849998474121094,2.9200000762939453
T5Run44 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run45 Project Analysis,Reconstruction,54055264.0,41.290000915527344,2.9200000762939453
T5Run45 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run46 Project Analysis,Reconstruction,54426344.0,42.619998931884766,2.9200000762939453
T5Run46 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run47 Project Analysis,Reconstruction,50073552.0,41.279998779296875,2.9200000762939453
T5Run47 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run48 Project Analysis,Reconstruction,45136824.0,39.2400016784668,2.9200000762939453
T5Run48 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run49 Project Analysis,Reconstruction,35225148.0,35.02000045776367,2.9200000762939453
T5Run49 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,9.989999771118164
T5Run50 Project Analysis,Reconstruction,478017024.0,194.6199951171875,3.0199999809265137
T5Run50 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.239999771118164
T5Run51 Project Analysis,Reconstruction,477605408.0,200.08999633789062,3.0199999809265137
T5Run51 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.239999771118164
T5Run52 Project Analysis,Reconstruction,477644544.0,196.5399932861328,3.0199999809265137
T5Run52 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.239999771118164
T5Run53 Project Analysis,Reconstruction,467149408.0,203.3699951171875,3.0199999809265137
