Run,Run Title,Alternative,NPV,IRR,AVE_IRI
330,T7Run330 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.510000229
331,T7Run331 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.53000021
332,T7Run332 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.519999981
333,T7Run333 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.570000172
334,T7Run334 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.610000134
335,T7Run335 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.630000114
336,T7Run336 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.690000057
337,T7Run337 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.190000057
338,T7Run338 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.199999809
339,T7Run339 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.190000057
340,T7Run340 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.199999809
341,T7Run341 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.199999809
342,T7Run342 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.199999809
343,T7Run343 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.210000038
344,T7Run344 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.730000019
345,T7Run345 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.730000019
346,T7Run346 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.730000019
347,T7Run347 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.75
348,T7Run348 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.760000229
349,T7Run349 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.769999981
350,T7Run350 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.800000191
351,T7Run351 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.599999905
352,T7Run352 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.610000134
353,T7Run353 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.610000134
354,T7Run354 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.650000095
355,T7Run355 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.690000057
356,T7Run356 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.699999809
357,T7Run357 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.75
358,T7Run358 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
359,T7Run359 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
360,T7Run360 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
361,T7Run361 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
362,T7Run362 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
363,T7Run363 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.819999695
364,T7Run364 Project Analysis,Minimum Maintenance (B),0,-9999.990234,8.829999924
365,T7Run365 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.21000004
366,T7Run366 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.21000004
367,T7Run367 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.21000004
368,T7Run368 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.21000004
369,T7Run369 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.22000027
370,T7Run370 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.22000027
371,T7Run371 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.22000027
372,T7Run372 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.76000023
373,T7Run373 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.76000023
374,T7Run374 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.76000023
375,T7Run375 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.77000046
376,T7Run376 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.77999973
377,T7Run377 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.77999973
378,T7Run378 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.78999996
379,T7Run379 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
380,T7Run380 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
381,T7Run381 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
382,T7Run382 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
383,T7Run383 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
384,T7Run384 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
385,T7Run385 Project Analysis,Minimum Maintenance (B),0,-9999.990234,11.97999954
386,T7Run386 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
387,T7Run387 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
388,T7Run388 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
389,T7Run389 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
390,T7Run390 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
391,T7Run391 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93000031
392,T7Run392 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.93999958
393,T7Run393 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
394,T7Run394 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
395,T7Run395 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
396,T7Run396 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
397,T7Run397 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
398,T7Run398 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.72999954
399,T7Run399 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.73999977
400,T7Run400 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
401,T7Run401 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
402,T7Run402 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
403,T7Run403 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
404,T7Run404 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
405,T7Run405 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
406,T7Run406 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.64000034
407,T7Run407 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.05000019
408,T7Run408 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.05000019
409,T7Run409 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.05000019
410,T7Run410 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042
411,T7Run411 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042
412,T7Run412 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042
413,T7Run413 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.06000042
414,T7Run414 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.55000019
415,T7Run415 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.56000042
416,T7Run416 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.55000019
417,T7Run417 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.56000042
418,T7Run418 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.56000042
419,T7Run419 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.56000042
420,T7Run420 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.56000042
