Run Title,Alternative,NPV,IRR
T2Run206 Project Analysis,Upgrade,294090176.0,715.3099975585938
T2Run206 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run207 Project Analysis,Upgrade,286361280.0,697.1099853515625
T2Run207 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run208 Project Analysis,Upgrade,291574528.0,709.510009765625
T2Run208 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run209 Project Analysis,Upgrade,318178272.0,772.3099975585938
T2Run209 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run210 Project Analysis,Upgrade,353930560.0,857.6599731445312
T2Run210 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run211 Project Analysis,Upgrade,26094520.0,62.029998779296875
T2Run211 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run212 Project Analysis,Upgrade,25209398.0,60.45000076293945
T2Run212 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run213 Project Analysis,Upgrade,26735064.0,63.43000030517578
T2Run213 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run214 Project Analysis,Upgrade,25881414.0,62.0099983215332
T2Run214 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run215 Project Analysis,Upgrade,26620214.0,64.0199966430664
T2Run215 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run216 Project Analysis,Upgrade,29940278.0,71.0199966430664
T2Run216 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run217 Project Analysis,Upgrade,33976048.0,80.30999755859375
T2Run217 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run218 Project Analysis,Upgrade,74048304.0,157.17999267578125
T2Run218 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run219 Project Analysis,Upgrade,71779488.0,153.32000732421875
T2Run219 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run220 Project Analysis,Upgrade,75486328.0,159.69000244140625
T2Run220 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run221 Project Analysis,Upgrade,73592584.0,159.91000366210938
T2Run221 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run222 Project Analysis,Upgrade,74978632.0,162.83999633789062
T2Run222 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run223 Project Analysis,Upgrade,82841544.0,177.35000610351562
T2Run223 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run224 Project Analysis,Upgrade,91504872.0,197.4600067138672
T2Run224 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run225 Project Analysis,Upgrade,376622720.0,819.719970703125
T2Run225 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run226 Project Analysis,Upgrade,365358304.0,795.8099975585938
T2Run226 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run227 Project Analysis,Upgrade,383692224.0,834.72998046875
T2Run227 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run228 Project Analysis,Upgrade,372343136.0,812.7899780273438
T2Run228 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run229 Project Analysis,Upgrade,378653472.0,826.239990234375
T2Run229 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run230 Project Analysis,Upgrade,416995328.0,-9999.990234375
T2Run230 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run231 Project Analysis,Upgrade,454614752.0,-9999.990234375
T2Run231 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run232 Project Analysis,Upgrade,26094520.0,62.029998779296875
T2Run232 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run233 Project Analysis,Upgrade,25209398.0,60.45000076293945
T2Run233 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run235 Project Analysis,Upgrade,25881414.0,62.0099983215332
T2Run235 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run237 Project Analysis,Upgrade,29940278.0,71.0199966430664
T2Run237 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run238 Project Analysis,Upgrade,33976048.0,80.30999755859375
T2Run238 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run239 Project Analysis,Upgrade,74048304.0,157.17999267578125
T2Run239 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run240 Project Analysis,Upgrade,71779488.0,153.32000732421875
T2Run240 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run241 Project Analysis,Upgrade,75486328.0,159.69000244140625
T2Run241 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run242 Project Analysis,Upgrade,73592584.0,159.91000366210938
T2Run242 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run243 Project Analysis,Upgrade,74978632.0,162.83999633789062
T2Run243 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run244 Project Analysis,Upgrade,82841544.0,177.35000610351562
T2Run244 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run245 Project Analysis,Upgrade,91504872.0,197.4600067138672
T2Run245 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run246 Project Analysis,Upgrade,376622720.0,819.719970703125
T2Run246 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run247 Project Analysis,Upgrade,365358304.0,795.8099975585938
T2Run247 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run248 Project Analysis,Upgrade,383692224.0,834.72998046875
T2Run248 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run249 Project Analysis,Upgrade,372343136.0,812.7899780273438
T2Run249 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run250 Project Analysis,Upgrade,378653472.0,826.239990234375
T2Run250 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run251 Project Analysis,Upgrade,416995328.0,-9999.990234375
T2Run251 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run252 Project Analysis,Upgrade,454614752.0,-9999.990234375
T2Run252 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run253 Project Analysis,Upgrade,27942470.0,70.5199966430664
T2Run253 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run254 Project Analysis,Upgrade,27012560.0,68.80999755859375
T2Run254 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run255 Project Analysis,Upgrade,28535488.0,71.62000274658203
T2Run255 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run256 Project Analysis,Upgrade,27607682.0,69.95999908447266
T2Run256 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run257 Project Analysis,Upgrade,28224262.0,71.29000091552734
T2Run257 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run258 Project Analysis,Upgrade,31378736.0,77.01000213623047
T2Run258 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run259 Project Analysis,Upgrade,35193072.0,85.52999877929688
T2Run259 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run260 Project Analysis,Upgrade,75964472.0,171.17999267578125
T2Run260 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run261 Project Analysis,Upgrade,73614392.0,166.63999938964844
T2Run261 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run262 Project Analysis,Upgrade,77449400.0,174.0800018310547
T2Run262 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run263 Project Analysis,Upgrade,75096520.0,169.75999450683594
T2Run263 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run264 Project Analysis,Upgrade,76479976.0,172.7100067138672
T2Run264 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run265 Project Analysis,Upgrade,84486256.0,188.22999572753906
T2Run265 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run266 Project Analysis,Upgrade,92897816.0,206.9199981689453
T2Run266 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run267 Project Analysis,Upgrade,375319552.0,824.4500122070312
T2Run267 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run268 Project Analysis,Upgrade,364048768.0,800.4400024414062
T2Run268 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run269 Project Analysis,Upgrade,382392576.0,839.52001953125
T2Run269 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run270 Project Analysis,Upgrade,370868896.0,815.0900268554688
T2Run270 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run272 Project Analysis,Upgrade,415500032.0,-9999.990234375
T2Run272 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run273 Project Analysis,Upgrade,453102560.0,-9999.990234375
T2Run273 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run274 Project Analysis,Upgrade,28798646.0,71.87000274658203
T2Run274 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run275 Project Analysis,Upgrade,27848428.0,70.18000030517578
T2Run275 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run276 Project Analysis,Upgrade,29401868.0,72.95999908447266
T2Run276 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run277 Project Analysis,Upgrade,28449842.0,71.33000183105469
T2Run277 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run278 Project Analysis,Upgrade,29047698.0,72.58999633789062
T2Run278 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run279 Project Analysis,Upgrade,32272452.0,78.26000213623047
T2Run279 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run280 Project Analysis,Upgrade,36017716.0,86.62999725341797
T2Run280 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run281 Project Analysis,Upgrade,77212392.0,172.8300018310547
T2Run281 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run282 Project Analysis,Upgrade,74817408.0,168.2899932861328
T2Run282 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run283 Project Analysis,Upgrade,78721464.0,175.74000549316406
T2Run283 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run284 Project Analysis,Upgrade,76280640.0,171.1999969482422
T2Run284 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run285 Project Analysis,Upgrade,77661296.0,174.14999389648438
T2Run285 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run286 Project Analysis,Upgrade,85815160.0,189.67999267578125
T2Run286 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run287 Project Analysis,Upgrade,94140688.0,208.17999267578125
T2Run287 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run288 Project Analysis,Upgrade,378404320.0,824.6300048828125
T2Run288 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run289 Project Analysis,Upgrade,367063360.0,800.6199951171875
T2Run289 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run290 Project Analysis,Upgrade,385514976.0,839.7000122070312
T2Run290 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run291 Project Analysis,Upgrade,373900352.0,815.1599731445312
T2Run291 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run292 Project Analysis,Upgrade,380205920.0,828.6199951171875
T2Run292 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run293 Project Analysis,Upgrade,418756704.0,-9999.990234375
T2Run293 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run294 Project Analysis,Upgrade,456257472.0,-9999.990234375
T2Run294 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run295 Project Analysis,Upgrade,27201420.0,69.75
T2Run295 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run296 Project Analysis,Upgrade,26405022.0,68.31999969482422
T2Run296 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run297 Project Analysis,Upgrade,27722646.0,70.69000244140625
T2Run297 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run298 Project Analysis,Upgrade,26952900.0,69.38999938964844
T2Run298 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run299 Project Analysis,Upgrade,27561786.0,70.69000244140625
T2Run299 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run300 Project Analysis,Upgrade,30288248.0,75.48999786376953
T2Run300 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run302 Project Analysis,Upgrade,72686488.0,165.14999389648438
T2Run302 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run303 Project Analysis,Upgrade,70670424.0,161.30999755859375
T2Run303 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run304 Project Analysis,Upgrade,73992368.0,167.67999267578125
T2Run304 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run305 Project Analysis,Upgrade,72000816.0,163.97999572753906
T2Run305 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run306 Project Analysis,Upgrade,73404936.0,166.97999572753906
T2Run306 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run308 Project Analysis,Upgrade,89964928.0,201.25
T2Run308 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run309 Project Analysis,Upgrade,356245920.0,777.9099731445312
T2Run309 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run310 Project Analysis,Upgrade,346690816.0,757.6699829101562
T2Run310 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run311 Project Analysis,Upgrade,362398784.0,790.9500122070312
T2Run311 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run312 Project Analysis,Upgrade,352899200.0,770.8599853515625
T2Run312 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run313 Project Analysis,Upgrade,359315328.0,784.5499877929688
T2Run313 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run314 Project Analysis,Upgrade,392021792.0,853.8200073242188
T2Run314 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run315 Project Analysis,Upgrade,436043520.0,-9999.990234375
T2Run315 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run316 Project Analysis,Upgrade,34265816.0,70.51000213623047
T2Run316 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run317 Project Analysis,Upgrade,33156926.0,68.76000213623047
T2Run317 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run319 Project Analysis,Upgrade,33977184.0,70.47000122070312
T2Run319 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run320 Project Analysis,Upgrade,34870492.0,72.7300033569336
T2Run320 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run321 Project Analysis,Upgrade,38993896.0,80.43000030517578
T2Run321 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run322 Project Analysis,Upgrade,43876420.0,90.51000213623047
T2Run322 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run323 Project Analysis,Upgrade,93479664.0,175.72999572753906
T2Run323 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run324 Project Analysis,Upgrade,90640872.0,171.44000244140625
T2Run324 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run325 Project Analysis,Upgrade,95277824.0,178.5399932861328
T2Run325 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run326 Project Analysis,Upgrade,92850688.0,178.97000122070312
T2Run326 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run327 Project Analysis,Upgrade,94560680.0,182.1999969482422
T2Run327 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run328 Project Analysis,Upgrade,104384872.0,198.3800048828125
T2Run328 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run329 Project Analysis,Upgrade,114976408.0,220.39999389648438
T2Run329 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run330 Project Analysis,Upgrade,463057856.0,-9999.990234375
T2Run330 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run331 Project Analysis,Upgrade,449146976.0,878.469970703125
T2Run331 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run332 Project Analysis,Upgrade,471788096.0,-9999.990234375
T2Run332 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run333 Project Analysis,Upgrade,457738112.0,897.1199951171875
T2Run333 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run334 Project Analysis,Upgrade,465528864.0,-9999.990234375
T2Run334 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run335 Project Analysis,Upgrade,512865824.0,-9999.990234375
T2Run335 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run338 Project Analysis,Upgrade,33156926.0,68.76000213623047
T2Run338 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run339 Project Analysis,Upgrade,35052088.0,72.0199966430664
T2Run339 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run340 Project Analysis,Upgrade,33977184.0,70.47000122070312
T2Run340 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run341 Project Analysis,Upgrade,34870492.0,72.7300033569336
T2Run341 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run343 Project Analysis,Upgrade,43876420.0,90.51000213623047
T2Run343 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run344 Project Analysis,Upgrade,93479664.0,175.72999572753906
T2Run344 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run345 Project Analysis,Upgrade,90640872.0,171.44000244140625
T2Run345 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run346 Project Analysis,Upgrade,95277824.0,178.5399932861328
T2Run346 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run347 Project Analysis,Upgrade,92850688.0,178.97000122070312
T2Run347 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run348 Project Analysis,Upgrade,94560680.0,182.1999969482422
T2Run348 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run349 Project Analysis,Upgrade,104384872.0,198.3800048828125
T2Run349 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run350 Project Analysis,Upgrade,114976408.0,220.39999389648438
T2Run350 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run351 Project Analysis,Upgrade,463057856.0,-9999.990234375
T2Run351 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run352 Project Analysis,Upgrade,449146976.0,878.469970703125
T2Run352 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run353 Project Analysis,Upgrade,471788096.0,-9999.990234375
T2Run353 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run354 Project Analysis,Upgrade,457738112.0,897.1199951171875
T2Run354 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run355 Project Analysis,Upgrade,465528864.0,-9999.990234375
T2Run355 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run356 Project Analysis,Upgrade,512865824.0,-9999.990234375
T2Run356 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run359 Project Analysis,Upgrade,35033996.0,77.72000122070312
T2Run359 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run360 Project Analysis,Upgrade,36946820.0,80.83000183105469
T2Run360 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run361 Project Analysis,Upgrade,35775720.0,78.98999786376953
T2Run361 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run362 Project Analysis,Upgrade,36533272.0,80.45999908447266
T2Run362 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run363 Project Analysis,Upgrade,40501516.0,86.80000305175781
T2Run363 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run364 Project Analysis,Upgrade,45159936.0,96.1500015258789
T2Run364 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run365 Project Analysis,Upgrade,95407192.0,190.8699951171875
T2Run365 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run366 Project Analysis,Upgrade,92481352.0,185.8300018310547
T2Run366 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run367 Project Analysis,Upgrade,97253552.0,194.10000610351562
T2Run367 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run368 Project Analysis,Upgrade,94313736.0,189.2899932861328
T2Run368 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run369 Project Analysis,Upgrade,96020304.0,192.52999877929688
T2Run369 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run370 Project Analysis,Upgrade,105984480.0,209.77000427246094
T2Run370 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run371 Project Analysis,Upgrade,116338904.0,230.41000366210938
T2Run371 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run372 Project Analysis,Upgrade,451040416.0,-9999.990234375
T2Run372 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run373 Project Analysis,Upgrade,437124448.0,883.030029296875
T2Run373 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run375 Project Analysis,Upgrade,445541280.0,899.1400146484375
T2Run375 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run376 Project Analysis,Upgrade,453331680.0,-9999.990234375
T2Run376 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run377 Project Analysis,Upgrade,500646656.0,-9999.990234375
T2Run377 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run378 Project Analysis,Upgrade,547071552.0,-9999.990234375
T2Run378 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run379 Project Analysis,Upgrade,37255932.0,81.05000305175781
T2Run379 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run380 Project Analysis,Upgrade,36058724.0,79.18000030517578
T2Run380 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run381 Project Analysis,Upgrade,38014780.0,82.2699966430664
T2Run381 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run382 Project Analysis,Upgrade,36809612.0,80.45999908447266
T2Run382 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run383 Project Analysis,Upgrade,37546156.0,81.83999633789062
T2Run383 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run384 Project Analysis,Upgrade,41611532.0,88.12999725341797
T2Run384 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run385 Project Analysis,Upgrade,46188768.0,97.31999969482422
T2Run385 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run386 Project Analysis,Upgrade,96891272.0,192.60000610351562
T2Run386 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run387 Project Analysis,Upgrade,93911728.0,187.5500030517578
T2Run387 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run388 Project Analysis,Upgrade,98766512.0,195.8300018310547
T2Run388 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run389 Project Analysis,Upgrade,95726224.0,190.77000427246094
T2Run389 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run390 Project Analysis,Upgrade,97429480.0,194.02000427246094
T2Run390 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run391 Project Analysis,Upgrade,107570040.0,211.27999877929688
T2Run391 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run392 Project Analysis,Upgrade,117802192.0,231.5800018310547
T2Run392 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run393 Project Analysis,Upgrade,464855520.0,-9999.990234375
T2Run393 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run394 Project Analysis,Upgrade,450867744.0,883.1900024414062
T2Run394 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run395 Project Analysis,Upgrade,473627072.0,-9999.990234375
T2Run395 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run396 Project Analysis,Upgrade,459302976.0,899.2000122070312
T2Run396 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run397 Project Analysis,Upgrade,467088992.0,-9999.990234375
T2Run397 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
T2Run398 Project Analysis,Upgrade,514638752.0,-9999.990234375
T2Run398 Project Analysis,Minimum Maintenance (U),0.0,-9999.990234375
