Run,Run Title,Alternative,NPV,IRR,AVE_IRI
125,T4Run125 Project Analysis,Overlay,243005872,111.8399963,2.650000095
126,T4Run126 Project Analysis,Overlay,204548400,103.75,2.660000086
127,T4Run127 Project Analysis,Overlay,16314291,34.59999847,2.670000076
128,T4Run128 Project Analysis,Overlay,16891452,35.36999893,2.670000076
129,T4Run129 Project Analysis,Overlay,16564132,34.97999954,2.670000076
130,T4Run130 Project Analysis,Overlay,17177304,35.95000076,2.670000076
131,T4Run131 Project Analysis,Overlay,16049676,34.88000107,2.670000076
132,T4Run132 Project Analysis,Overlay,14522678,33.79999924,2.670000076
133,T4Run133 Project Analysis,Overlay,11517072,30.75,2.670000076
134,T4Run134 Project Analysis,Overlay,128829944,102.0100021,2.670000076
135,T4Run135 Project Analysis,Overlay,131016976,104.8000031,2.670000076
136,T4Run136 Project Analysis,Overlay,129754520,103.6800003,2.670000076
137,T4Run137 Project Analysis,Overlay,131227920,107.4100037,2.680000067
138,T4Run138 Project Analysis,Overlay,123532744,103.9499969,2.680000067
139,T4Run139 Project Analysis,Overlay,114557648,102.4199982,2.680000067
140,T4Run140 Project Analysis,Overlay,96544496,94.59999847,2.690000057
141,T4Run141 Project Analysis,Overlay,351057600,215.3800049,2.769999981
142,T4Run142 Project Analysis,Overlay,355134752,222.6900024,2.779999971
143,T4Run143 Project Analysis,Overlay,353078464,219.9900055,2.779999971
144,T4Run144 Project Analysis,Overlay,353781984,229.5500031,2.779999971
145,T4Run145 Project Analysis,Overlay,331061152,219.3899994,2.789999962
146,T4Run146 Project Analysis,Overlay,309205472,217.1999969,2.799999952
147,T4Run147 Project Analysis,Overlay,260868640,197.4299927,2.809999943
148,T4Run148 Project Analysis,Overlay,73622216,61.15999985,3.119999886
149,T4Run149 Project Analysis,Overlay,74672760,63.08000183,3.119999886
150,T4Run150 Project Analysis,Overlay,74028520,62.20000076,3.119999886
151,T4Run151 Project Analysis,Overlay,74295904,65.01000214,3.119999886
152,T4Run152 Project Analysis,Overlay,69085552,63.25,3.119999886
153,T4Run153 Project Analysis,Overlay,63296272,60.91999817,3.119999886
154,T4Run154 Project Analysis,Overlay,51513716,55.24000168,3.130000114
155,T4Run155 Project Analysis,Overlay,553207424,256.25,3.549999952
156,T4Run156 Project Analysis,Overlay,552341568,266.1099854,3.559999943
157,T4Run157 Project Analysis,Overlay,552767936,261.4299927,3.559999943
158,T4Run158 Project Analysis,Overlay,540059200,276.269989,3.559999943
159,T4Run159 Project Analysis,Overlay,497439744,269.3399963,3.559999943
160,T4Run160 Project Analysis,Overlay,462210912,257.6099854,3.559999943
161,T4Run161 Project Analysis,Overlay,380219744,233.1799927,3.569999933
162,T4Run162 Project Analysis,Overlay,1431888000,557.8099976,3.549999952
163,T4Run163 Project Analysis,Overlay,1428709248,584.2999878,3.549999952
164,T4Run164 Project Analysis,Overlay,1430647808,572.9000244,3.549999952
165,T4Run165 Project Analysis,Overlay,1396656128,613.789978,3.559999943
166,T4Run166 Project Analysis,Overlay,1286856704,597.7800293,3.569999933
167,T4Run167 Project Analysis,Overlay,1197041280,574.539978,3.569999933
168,T4Run168 Project Analysis,Overlay,987705344,519.460022,3.589999914
169,T4Run169 Project Analysis,Overlay,143233680,73.55000305,3.329999924
170,T4Run170 Project Analysis,Overlay,143912576,75.76000214,3.329999924
171,T4Run171 Project Analysis,Overlay,143380928,74.52999878,3.329999924
172,T4Run172 Project Analysis,Overlay,141560720,77.68000031,3.329999924
173,T4Run173 Project Analysis,Overlay,130733888,75.86000061,3.339999914
174,T4Run174 Project Analysis,Overlay,119711912,71.76999664,3.339999914
175,T4Run175 Project Analysis,Overlay,97116560,64.83999634,3.339999914
176,T4Run176 Project Analysis,Overlay,866583360,324.5299988,3.720000029
177,T4Run177 Project Analysis,Overlay,863001408,335.8599854,3.720000029
178,T4Run178 Project Analysis,Overlay,864651584,328.8999939,3.720000029
179,T4Run179 Project Analysis,Overlay,840826432,344.480011,3.730000019
180,T4Run180 Project Analysis,Overlay,772551552,336.2399902,3.74000001
181,T4Run181 Project Analysis,Overlay,715865664,313.9200134,3.74000001
182,T4Run182 Project Analysis,Overlay,587040064,281.0599976,3.75
183,T4Run183 Project Analysis,Overlay,2633666304,-9999.990234,5.139999866
184,T4Run184 Project Analysis,Overlay,2602619136,-9999.990234,5.139999866
185,T4Run185 Project Analysis,Overlay,2620292096,-9999.990234,5.139999866
186,T4Run186 Project Analysis,Overlay,2511160832,-9999.990234,5.150000095
187,T4Run187 Project Analysis,Overlay,2286144768,-9999.990234,5.170000076
188,T4Run188 Project Analysis,Overlay,2122338304,-9999.990234,5.170000076
189,T4Run189 Project Analysis,Overlay,1722769920,-9999.990234,5.190000057
190,T4Run190 Project Analysis,Overlay,172224928,101.0599976,4.510000229
191,T4Run191 Project Analysis,Overlay,171344016,102.7099991,4.510000229
192,T4Run192 Project Analysis,Overlay,171409312,101.1200027,4.510000229
193,T4Run193 Project Analysis,Overlay,166019984,102.3399963,4.510000229
194,T4Run194 Project Analysis,Overlay,152128928,99.5,4.510000229
195,T4Run195 Project Analysis,Overlay,138120992,89.80999756,4.510000229
196,T4Run196 Project Analysis,Overlay,110401376,78.72000122,4.519999981
197,T4Run197 Project Analysis,Overlay,870591808,390.8800049,5.090000153
198,T4Run198 Project Analysis,Overlay,861907648,398.8500061,5.090000153
199,T4Run199 Project Analysis,Overlay,865704576,391.480011,5.090000153
200,T4Run200 Project Analysis,Overlay,832135552,398.3299866,5.090000153
201,T4Run201 Project Analysis,Overlay,760155712,387.730011,5.099999905
202,T4Run202 Project Analysis,Overlay,700240896,346.5299988,5.099999905
203,T4Run203 Project Analysis,Overlay,567871232,302.5899963,5.110000134
204,T4Run204 Project Analysis,Overlay,2320806400,-9999.990234,6.46999979
205,T4Run205 Project Analysis,Overlay,2284821760,-9999.990234,6.46999979
206,T4Run206 Project Analysis,Overlay,2303920384,-9999.990234,6.46999979
207,T4Run207 Project Analysis,Overlay,2191019008,-9999.990234,6.480000019
208,T4Run208 Project Analysis,Overlay,1985146624,-9999.990234,6.489999771
209,T4Run209 Project Analysis,Overlay,1839434368,-9999.990234,6.489999771
210,T4Run210 Project Analysis,Overlay,1481263872,882.1400146,6.519999981
211,T4Run211 Project Analysis,Overlay,32428848,43.88000107,2.680000067
212,T4Run212 Project Analysis,Overlay,33066482,44.65000153,2.680000067
213,T4Run213 Project Analysis,Overlay,32704022,44.29000092,2.680000067
214,T4Run214 Project Analysis,Overlay,33120048,45.20999908,2.680000067
215,T4Run215 Project Analysis,Overlay,30835388,43.95000076,2.680000067
216,T4Run216 Project Analysis,Overlay,28316010,42.83000183,2.680000067
217,T4Run217 Project Analysis,Overlay,23041500,39.5,2.690000057
218,T4Run218 Project Analysis,Overlay,231752640,118.3199997,2.630000114
219,T4Run219 Project Analysis,Overlay,233616784,121.1699982,2.630000114
220,T4Run220 Project Analysis,Overlay,232535104,119.9499969,2.630000114
221,T4Run221 Project Analysis,Overlay,231411968,123.7699966,2.640000105
222,T4Run222 Project Analysis,Overlay,215620064,120.1699982,2.640000105
223,T4Run223 Project Analysis,Overlay,200402336,118.2300034,2.640000105
224,T4Run224 Project Analysis,Overlay,167284736,109.7600021,2.650000095
225,T4Run225 Project Analysis,Overlay,472989504,132.4199982,2.660000086
226,T4Run226 Project Analysis,Overlay,475272256,135.2899933,2.660000086
227,T4Run227 Project Analysis,Overlay,474117632,133.9199982,2.660000086
228,T4Run228 Project Analysis,Overlay,469104960,137.2799988,2.670000076
229,T4Run229 Project Analysis,Overlay,435519328,132.2400055,2.680000067
230,T4Run230 Project Analysis,Overlay,406344448,130.8899994,2.680000067
231,T4Run231 Project Analysis,Overlay,339327936,121.3700027,2.700000048
232,T4Run232 Project Analysis,Overlay,33602784,44.97999954,2.690000057
233,T4Run233 Project Analysis,Overlay,34235256,45.79000092,2.690000057
234,T4Run234 Project Analysis,Overlay,33877248,45.41999817,2.690000057
235,T4Run235 Project Analysis,Overlay,34279912,46.40999985,2.690000057
236,T4Run236 Project Analysis,Overlay,31906194,45.09999847,2.690000057
237,T4Run237 Project Analysis,Overlay,29315362,43.95000076,2.690000057
238,T4Run238 Project Analysis,Overlay,23882674,40.52999878,2.700000048
239,T4Run239 Project Analysis,Overlay,231515072,128.9600067,2.710000038
240,T4Run240 Project Analysis,Overlay,233406544,132.5,2.710000038
241,T4Run241 Project Analysis,Overlay,232333440,131.0800018,2.710000038
242,T4Run242 Project Analysis,Overlay,231283088,135.8600006,2.720000029
243,T4Run243 Project Analysis,Overlay,215581840,131.4600067,2.720000029
244,T4Run244 Project Analysis,Overlay,200424512,129.4700012,2.720000029
245,T4Run245 Project Analysis,Overlay,167461184,119.5400009,2.730000019
246,T4Run246 Project Analysis,Overlay,532914880,226.6900024,2.799999952
247,T4Run247 Project Analysis,Overlay,536146752,233.9499969,2.799999952
248,T4Run248 Project Analysis,Overlay,534665120,231.1000061,2.799999952
249,T4Run249 Project Analysis,Overlay,530208736,240.3300018,2.809999943
250,T4Run250 Project Analysis,Overlay,492801024,229.4900055,2.819999933
251,T4Run251 Project Analysis,Overlay,460596640,227.3800049,2.819999933
252,T4Run252 Project Analysis,Overlay,385733120,206.8399963,2.839999914
253,T4Run253 Project Analysis,Overlay,105968216,68.97000122,3.140000105
254,T4Run254 Project Analysis,Overlay,106967136,71.01999664,3.140000105
255,T4Run255 Project Analysis,Overlay,106340416,70.08000183,3.140000105
256,T4Run256 Project Analysis,Overlay,105875712,73.06999969,3.140000105
257,T4Run257 Project Analysis,Overlay,98232816,71.15000153,3.140000105
258,T4Run258 Project Analysis,Overlay,90403072,68.62999725,3.140000105
259,T4Run259 Project Analysis,Overlay,73925120,62.50999832,3.140000105
260,T4Run260 Project Analysis,Overlay,723297856,287.4200134,3.630000114
261,T4Run261 Project Analysis,Overlay,720779392,298.1799927,3.640000105
