Run,Run Title,Alternative,NPV,IRR,AVE_IRI
84,T3Run84 Project Analysis,Upgrade,333997600,851.6599731,7.110000134
85,T3Run85 Project Analysis,Upgrade,18161286,57.36999893,5.28000021
86,T3Run86 Project Analysis,Upgrade,17597884,56.15000153,5.190000057
87,T3Run87 Project Analysis,Upgrade,18532768,58.18000031,5.320000172
88,T3Run88 Project Analysis,Upgrade,17992588,57.06000137,5.21999979
89,T3Run89 Project Analysis,Upgrade,18440862,58.18999863,5.21999979
90,T3Run90 Project Analysis,Upgrade,20369824,62.29000092,5.5
91,T3Run91 Project Analysis,Upgrade,23498944,70.26999664,5.559999943
92,T3Run92 Project Analysis,Upgrade,51549256,139.3300018,5.690000057
93,T3Run93 Project Analysis,Upgrade,50094564,136.0700073,5.570000172
94,T3Run94 Project Analysis,Upgrade,52494268,141.4900055,5.75
95,T3Run95 Project Analysis,Upgrade,51061872,138.3500061,5.610000134
96,T3Run96 Project Analysis,Upgrade,52093144,140.9400024,5.599999905
97,T3Run97 Project Analysis,Upgrade,57087092,152.1900024,5.989999771
98,T3Run98 Project Analysis,Upgrade,64190504,170.3899994,6.079999924
99,T3Run99 Project Analysis,Upgrade,260594192,668.3699951,6.570000172
100,T3Run100 Project Analysis,Upgrade,253575696,650.9199829,6.380000114
101,T3Run101 Project Analysis,Upgrade,265112384,679.6199951,6.679999828
102,T3Run102 Project Analysis,Upgrade,258132720,662.2999878,6.449999809
103,T3Run103 Project Analysis,Upgrade,262837664,674.0999756,6.440000057
104,T3Run104 Project Analysis,Upgrade,286859648,733.8400269,7.059999943
105,T3Run105 Project Analysis,Upgrade,319119040,815.0499878,7.199999809
106,T3Run106 Project Analysis,Upgrade,19626246,54.08000183,3.829999924
107,T3Run107 Project Analysis,Upgrade,18918662,52.66999817,3.779999971
108,T3Run108 Project Analysis,Upgrade,20155068,55.38000107,3.859999895
109,T3Run109 Project Analysis,Upgrade,19481930,54.11999893,3.799999952
110,T3Run110 Project Analysis,Upgrade,20096010,55.90999985,3.799999952
111,T3Run111 Project Analysis,Upgrade,22775404,62.20999908,3.960000038
112,T3Run112 Project Analysis,Upgrade,26130974,70.76999664,4
113,T3Run113 Project Analysis,Upgrade,58543764,139.9499969,4.289999962
