Run Title,Alternative,NPV,IRR,AVE_IRI
T6Run123 Project Analysis,Overlay,334538304.0,237.52999877929688,2.880000114440918
T6Run124 Project Analysis,Reseal,195138896.0,72.98999786376953,4.769999980926514
T6Run124 Project Analysis,Overlay,318276928.0,231.38999938964844,2.9000000953674316
T6Run125 Project Analysis,Reseal,179711392.0,72.7300033569336,4.78000020980835
T6Run125 Project Analysis,Overlay,298736160.0,233.0800018310547,2.9100000858306885
T6Run126 Project Analysis,Reseal,147757904.0,67.41000366210938,4.829999923706055
T6Run126 Project Analysis,Overlay,256592048.0,215.3300018310547,2.950000047683716
T6Run127 Project Analysis,Reseal,-4617205.0,-4.449999809265137,4.659999847412109
T6Run127 Project Analysis,Overlay,7391729.0,27.549999237060547,2.7200000286102295
T6Run128 Project Analysis,Reseal,-4548216.0,-4.190000057220459,4.659999847412109
T6Run128 Project Analysis,Overlay,8034450.5,28.639999389648438,2.7200000286102295
T6Run129 Project Analysis,Reseal,-4617332.5,-4.610000133514404,4.659999847412109
T6Run129 Project Analysis,Overlay,7717152.0,28.1299991607666,2.7200000286102295
T6Run130 Project Analysis,Reseal,-4553834.0,-4.599999904632568,4.670000076293945
T6Run130 Project Analysis,Overlay,8621301.0,29.639999389648438,2.7200000286102295
T6Run131 Project Analysis,Reseal,-4665431.5,-5.340000152587891,4.670000076293945
T6Run131 Project Analysis,Overlay,8000662.5,28.450000762939453,2.7200000286102295
T6Run132 Project Analysis,Reseal,-4907659.5,-8.600000381469727,4.670000076293945
T6Run132 Project Analysis,Overlay,7370230.5,27.790000915527344,2.7200000286102295
T6Run133 Project Analysis,Reseal,-5274051.0,-13.489999771118164,4.670000076293945
T6Run133 Project Analysis,Overlay,5611145.0,24.6200008392334,2.7300000190734863
T6Run134 Project Analysis,Reseal,50042420.0,42.869998931884766,4.46999979019165
T6Run134 Project Analysis,Overlay,90443832.0,90.06999969482422,2.7300000190734863
T6Run135 Project Analysis,Reseal,50672600.0,43.650001525878906,4.480000019073486
T6Run135 Project Analysis,Overlay,93019936.0,93.05000305175781,2.740000009536743
T6Run136 Project Analysis,Reseal,50008132.0,43.15999984741211,4.480000019073486
T6Run136 Project Analysis,Overlay,91583000.0,91.68000030517578,2.740000009536743
T6Run137 Project Analysis,Reseal,50113560.0,44.16999816894531,4.480000019073486
T6Run137 Project Analysis,Overlay,94623344.0,95.81999969482422,2.75
T6Run138 Project Analysis,Reseal,46917464.0,43.02000045776367,4.489999771118164
T6Run138 Project Analysis,Overlay,89925712.0,92.1500015258789,2.759999990463257
T6Run139 Project Analysis,Reseal,42225392.0,42.099998474121094,4.489999771118164
T6Run139 Project Analysis,Overlay,84050896.0,91.75,2.759999990463257
T6Run140 Project Analysis,Reseal,34018024.0,38.810001373291016,4.510000228881836
T6Run140 Project Analysis,Overlay,71569936.0,83.62000274658203,2.7699999809265137
T6Run141 Project Analysis,Reseal,241996272.0,93.41000366210938,4.710000038146973
T6Run141 Project Analysis,Overlay,351407360.0,242.7100067138672,2.880000114440918
T6Run142 Project Analysis,Reseal,243190160.0,96.69000244140625,4.71999979019165
T6Run142 Project Analysis,Overlay,358214784.0,254.16000366210938,2.890000104904175
T6Run143 Project Analysis,Reseal,241888976.0,94.94000244140625,4.71999979019165
T6Run143 Project Analysis,Overlay,354628640.0,249.13999938964844,2.880000114440918
T6Run144 Project Analysis,Reseal,239780848.0,99.88999938964844,4.75
T6Run144 Project Analysis,Overlay,361440608.0,267.3800048828125,2.9100000858306885
T6Run145 Project Analysis,Reseal,223377056.0,96.69999694824219,4.769999980926514
T6Run145 Project Analysis,Overlay,342502272.0,259.29998779296875,2.930000066757202
T6Run146 Project Analysis,Reseal,206137232.0,96.7699966430664,4.78000020980835
T6Run146 Project Analysis,Overlay,321042752.0,260.489990234375,2.940000057220459
T6Run147 Project Analysis,Reseal,169625808.0,88.33999633789062,4.829999923706055
T6Run147 Project Analysis,Overlay,274478400.0,238.55999755859375,2.9800000190734863
T6Run148 Project Analysis,Reseal,888787.63,12.8100004196167,7.809999942779541
T6Run148 Project Analysis,Overlay,47359480.0,49.25,3.1600000858306885
T6Run149 Project Analysis,Reseal,695240.31,12.649999618530273,7.809999942779541
T6Run149 Project Analysis,Overlay,48711968.0,50.97999954223633,3.1600000858306885
T6Run150 Project Analysis,Reseal,784865.94,12.720000267028809,7.809999942779541
T6Run150 Project Analysis,Overlay,47947132.0,50.27000045776367,3.1600000858306885
T6Run151 Project Analysis,Reseal,219607.44,12.220000267028809,7.809999942779541
T6Run151 Project Analysis,Overlay,49328536.0,52.849998474121094,3.1600000858306885
T6Run152 Project Analysis,Reseal,-893945.5,11.109999656677246,7.809999942779541
T6Run152 Project Analysis,Overlay,46263084.0,51.25,3.1600000858306885
T6Run153 Project Analysis,Reseal,-1681292.25,10.300000190734863,7.809999942779541
T6Run153 Project Analysis,Overlay,42244636.0,49.77000045776367,3.1600000858306885
T6Run154 Project Analysis,Reseal,-3575088.5,7.849999904632568,7.820000171661377
T6Run154 Project Analysis,Overlay,34396384.0,44.959999084472656,3.1600000858306885
T6Run155 Project Analysis,Reseal,77038040.0,38.849998474121094,8.569999694824219
T6Run155 Project Analysis,Overlay,305269792.0,176.7899932861328,3.2899999618530273
T6Run156 Project Analysis,Reseal,75676496.0,38.959999084472656,8.569999694824219
T6Run156 Project Analysis,Overlay,309568416.0,185.0500030517578,3.2899999618530273
T6Run157 Project Analysis,Reseal,76397576.0,38.79999923706055,8.569999694824219
T6Run157 Project Analysis,Overlay,307017600.0,182.0500030517578,3.2899999618530273
T6Run158 Project Analysis,Reseal,72238824.0,38.70000076293945,8.569999694824219
T6Run158 Project Analysis,Overlay,308943744.0,194.67999267578125,3.299999952316284
T6Run159 Project Analysis,Reseal,64001368.0,37.63999938964844,8.569999694824219
T6Run159 Project Analysis,Overlay,289861152.0,187.64999389648438,3.299999952316284
T6Run160 Project Analysis,Reseal,59011488.0,36.22999954223633,8.569999694824219
T6Run160 Project Analysis,Overlay,268531296.0,183.9600067138672,3.299999952316284
T6Run161 Project Analysis,Reseal,45164724.0,33.16999816894531,8.569999694824219
T6Run161 Project Analysis,Overlay,225187424.0,164.91000366210938,3.309999942779541
T6Run162 Project Analysis,Reseal,666484352.0,97.22000122070312,8.0
T6Run162 Project Analysis,Overlay,1131483136.0,473.29998779296875,3.450000047683716
T6Run163 Project Analysis,Reseal,656884736.0,99.01000213623047,8.0
T6Run163 Project Analysis,Overlay,1135362816.0,497.5799865722656,3.450000047683716
