Run,Run Title,Alternative,NPV,IRR,AVE_IRI
68,T3Run68 Project Analysis,Regravelling,22179580,587.0499878,6.510000229
69,T3Run69 Project Analysis,Regravelling,24836800,685.6900024,6.599999905
70,T3Run70 Project Analysis,Regravelling,20611108,468.5599976,6.619999886
71,T3Run71 Project Analysis,Regravelling,72442216,-9999.990234,6.809999943
72,T3Run72 Project Analysis,Regravelling,67999344,-9999.990234,6.760000229
73,T3Run73 Project Analysis,Regravelling,73556328,-9999.990234,6.840000153
74,T3Run74 Project Analysis,Regravelling,66501748,-9999.990234,6.78000021
75,T3Run75 Project Analysis,Regravelling,60166384,-9999.990234,6.78000021
76,T3Run76 Project Analysis,Regravelling,66703368,-9999.990234,6.929999828
77,T3Run77 Project Analysis,Regravelling,56491600,-9999.990234,6.96999979
78,T3Run78 Project Analysis,Regravelling,344414048,-9999.990234,8.420000076
79,T3Run79 Project Analysis,Regravelling,325226816,-9999.990234,8.260000229
80,T3Run80 Project Analysis,Regravelling,348946208,-9999.990234,8.510000229
81,T3Run81 Project Analysis,Regravelling,318104000,-9999.990234,8.319999695
82,T3Run82 Project Analysis,Regravelling,294174208,-9999.990234,8.31000042
83,T3Run83 Project Analysis,Regravelling,320641472,-9999.990234,8.819999695
84,T3Run84 Project Analysis,Regravelling,276272256,-9999.990234,8.930000305
85,T3Run85 Project Analysis,Regravelling,27043976,583.3800049,6.610000134
86,T3Run86 Project Analysis,Regravelling,25347698,546.7700195,6.579999924
87,T3Run87 Project Analysis,Regravelling,27376562,593.3200073,6.630000114
88,T3Run88 Project Analysis,Regravelling,24654532,537.6500244,6.590000153
89,T3Run89 Project Analysis,Regravelling,21868816,458.0299988,6.590000153
90,T3Run90 Project Analysis,Regravelling,23848638,500.1300049,6.690000057
91,T3Run91 Project Analysis,Regravelling,19954302,417.4299927,6.710000038
92,T3Run92 Project Analysis,Regravelling,69531568,-9999.990234,6.889999866
93,T3Run93 Project Analysis,Regravelling,65572804,-9999.990234,6.840000153
94,T3Run94 Project Analysis,Regravelling,70404608,-9999.990234,6.920000076
95,T3Run95 Project Analysis,Regravelling,63833184,-9999.990234,6.860000134
96,T3Run96 Project Analysis,Regravelling,57561704,-9999.990234,6.860000134
97,T3Run97 Project Analysis,Regravelling,62580548,-9999.990234,7.010000229
98,T3Run98 Project Analysis,Regravelling,53432048,-9999.990234,7.050000191
99,T3Run99 Project Analysis,Regravelling,319130336,-9999.990234,8.479999542
100,T3Run100 Project Analysis,Regravelling,302113184,-9999.990234,8.319999695
101,T3Run101 Project Analysis,Regravelling,322540352,-9999.990234,8.56000042
102,T3Run102 Project Analysis,Regravelling,293828896,-9999.990234,8.380000114
103,T3Run103 Project Analysis,Regravelling,270031904,-9999.990234,8.369999886
104,T3Run104 Project Analysis,Regravelling,289484416,-9999.990234,8.880000114
105,T3Run105 Project Analysis,Regravelling,252848112,-9999.990234,8.989999771
106,T3Run106 Project Analysis,Regravelling,17764096,-9999.990234,7.130000114
107,T3Run107 Project Analysis,Regravelling,18050632,-9999.990234,6.699999809
108,T3Run108 Project Analysis,Regravelling,18024402,-9999.990234,7.179999828
109,T3Run109 Project Analysis,Regravelling,17628680,-9999.990234,6.730000019
110,T3Run110 Project Analysis,Regravelling,15787684,847.9000244,6.71999979
111,T3Run111 Project Analysis,Regravelling,17854250,-9999.990234,6.96999979
112,T3Run112 Project Analysis,Regravelling,15955411,769.1900024,6.690000057
113,T3Run113 Project Analysis,Regravelling,45335656,-9999.990234,7.940000057
114,T3Run114 Project Analysis,Regravelling,47479016,-9999.990234,7.329999924
115,T3Run115 Project Analysis,Regravelling,51203856,-9999.990234,7.510000229
116,T3Run116 Project Analysis,Regravelling,46728828,-9999.990234,7.369999886
117,T3Run117 Project Analysis,Regravelling,46434184,-9999.990234,6.96999979
118,T3Run118 Project Analysis,Regravelling,51882156,-9999.990234,7.260000229
119,T3Run119 Project Analysis,Regravelling,44065328,-9999.990234,7.320000172
120,T3Run120 Project Analysis,Regravelling,255953392,-9999.990234,9.399999619
121,T3Run121 Project Analysis,Regravelling,241635552,-9999.990234,9.159999847
122,T3Run122 Project Analysis,Regravelling,259240064,-9999.990234,9.529999733
123,T3Run123 Project Analysis,Regravelling,265368064,-9999.990234,8.729999542
124,T3Run124 Project Analysis,Regravelling,245610240,-9999.990234,8.710000038
125,T3Run125 Project Analysis,Regravelling,267764368,-9999.990234,9.359999657
126,T3Run126 Project Analysis,Regravelling,253784032,-9999.990234,9
127,T3Run127 Project Analysis,Regravelling,17764096,-9999.990234,7.130000114
128,T3Run128 Project Analysis,Regravelling,18050632,-9999.990234,6.699999809
129,T3Run129 Project Analysis,Regravelling,18024402,-9999.990234,7.179999828
130,T3Run130 Project Analysis,Regravelling,17628680,-9999.990234,6.730000019
131,T3Run131 Project Analysis,Regravelling,15787684,847.9000244,6.71999979
132,T3Run132 Project Analysis,Regravelling,17854250,-9999.990234,6.96999979
133,T3Run133 Project Analysis,Regravelling,15955411,769.1900024,6.690000057
134,T3Run134 Project Analysis,Regravelling,45335656,-9999.990234,7.940000057
135,T3Run135 Project Analysis,Regravelling,47479016,-9999.990234,7.329999924
