Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
109 ,T5Run109 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.789999962,218
110 ,T5Run110 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.789999962,220
111 ,T5Run111 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.789999962,222
112 ,T5Run112 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.789999962,224
113 ,T5Run113 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,226
114 ,T5Run114 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,228
115 ,T5Run115 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,230
116 ,T5Run116 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,232
117 ,T5Run117 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,234
118 ,T5Run118 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,236
119 ,T5Run119 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.619999886,238
120 ,T5Run120 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,240
121 ,T5Run121 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,242
122 ,T5Run122 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,244
123 ,T5Run123 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,246
124 ,T5Run124 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,248
125 ,T5Run125 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,250
126 ,T5Run126 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.179999828,252
127 ,T5Run127 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,254
128 ,T5Run128 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,256
129 ,T5Run129 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,258
130 ,T5Run130 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,260
131 ,T5Run131 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,262
132 ,T5Run132 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,264
133 ,T5Run133 Project Analysis,Minimum Maintenance (B),0,-9999.990234,5.820000172,266
134 ,T5Run134 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,268
135 ,T5Run135 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,270
136 ,T5Run136 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,272
137 ,T5Run137 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,274
138 ,T5Run138 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,276
139 ,T5Run139 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,278
140 ,T5Run140 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.690000057,280
141 ,T5Run141 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,282
142 ,T5Run142 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,284
143 ,T5Run143 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,286
144 ,T5Run144 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,288
145 ,T5Run145 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,290
146 ,T5Run146 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,292
147 ,T5Run147 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.900000095,294
148 ,T5Run148 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,296
149 ,T5Run149 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,298
150 ,T5Run150 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,300
151 ,T5Run151 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,302
152 ,T5Run152 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,304
153 ,T5Run153 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,306
154 ,T5Run154 Project Analysis,Minimum Maintenance (B),0,-9999.990234,10.13000011,308
155 ,T5Run155 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,310
